Current_Size,Voltage
5,2.5086330582263634
2,4.003075331268642
7,1.5087736008553765
9,0.5105405909832821
9,0.5152108722960478
1,4.504342869873158
7,1.51194598767423
9,0.5073388571180624
1,4.501905206033942
8,1.0071293414288536
9,0.5135490903214455
8,1.0093775176306037
2,4.006311558051834
4,3.0072460276669224
6,2.0034174423546887
9,0.5075787915019172
2,4.008278147688822
8,1.0095240367509293
1,4.505900748707296
5,2.510383763453233
8,1.0069112331619037
6,2.0008547998831068
6,2.0091833195511706
0,5.00994178192573
1,4.510484178377174
6,2.005291845554975
9,0.5104443768141601
6,2.008472775347406
1,4.510147431298494
6,2.005851443033529
9,0.5099948617804304
6,2.0054334385260413
7,1.5069594302371634
2,4.00593543114483
6,2.00629308350642
3,3.50779248215175
5,2.5014463229589974
4,3.0083957286820118
9,0.5065767380510257
4,3.0039931941099596
8,1.0087922005057246
9,0.5129742305459848
3,3.501479454218791
7,1.5063328146758488
8,1.014943470148648
7,1.5076381664245688
1,4.503170158870136
9,0.5088692739150763
3,3.5066747371972125
3,3.5072616589398042
3,3.502492312849388
9,0.5126560488499079
5,2.513975337730607
6,2.0069350129308208
0,5.003046090430225
9,0.5130256769520097
5,2.508133394322777
6,2.0131836840317066
3,3.5073382926645325
8,1.0140797417482
8,1.008330837211445
6,2.0080223053509676
8,1.004423302548789
0,5.002692590047104
2,4.007263935050562
0,5.002950704425732
4,3.012340708666896
5,2.5039505335508325
7,1.5077132143757874
9,0.5127472417693965
2,4.000678965044744
4,3.0087711762907694
6,2.011814294980843
2,4.004243756669167
5,2.5117650198573225
7,1.5050404317702548
9,0.509925513847593
8,1.009037042823585
7,1.5061536320993514
8,1.0103320062457848
4,3.006170282621864
8,1.0120161876860516
4,3.002174147002241
1,4.5041474671214825
8,1.0072079814342778
4,3.0080912416507632
9,0.5105501264440934
6,2.0084980166704485
0,5.003184274144134
2,4.006074036186878
9,0.5101151643120745
8,1.005311578273453
6,2.0094377019215495
2,4.000524979024837
1,4.502545556001805
5,2.5000261810735602
7,1.5062883269295524
8,1.0090966374715866
6,2.0114217388332074
5,2.509704375068079
3,3.50978034982248
3,3.509926536235241
7,1.5077670672301895
5,2.503683889676534
7,1.5069999370382465
2,4.004579384835586
4,3.0086595721051372
4,3.01128926406217
6,2.015010506114425
8,1.0085832133214154
2,4.009739872645736
9,0.5048014213154589
1,4.504065043049953
4,3.003425099424307
7,1.503192737203656
5,2.508546968223834
5,2.5024802710134813
0,5.005099248212537
5,2.504301539577498
1,4.503571210531879
8,1.0085185517254838
3,3.504618727612155
5,2.5071965120155832
6,2.0114706328812693
7,1.5134586280317253
5,2.505610650609214
3,3.5061796270044647
6,2.006759132634548
8,1.013277835901517
6,2.0087394662464058
9,0.5065257241537078
6,2.0063753648543776
7,1.5054045436924341
2,4.001879532881536
0,5.000314776252804
5,2.505923743009068
6,2.0010259483423445
3,3.5042615199581704
0,5.004061855762778
2,4.00128972015362
9,0.5108756617329322
4,3.00820342882925
3,3.5027103342928125
3,3.506798239904735
9,0.5178264849806283
6,2.0096419316725003
0,5.00733390844913
2,4.009610779765251
2,4.00497627567366
6,2.008642643384676
4,3.0071364335841158
3,3.506137285183484
4,3.0044504305415867
8,1.009732839582312
3,3.502175988325959
8,1.0124457524216488
1,4.510569635037974
5,2.5094474381648406
6,2.0054315839955827
9,0.5056468209095555
4,3.00790343526468
1,4.501182256258585
9,0.5168866119592622
7,1.511105995062157
0,5.003885449232408
1,4.503848758747431
6,2.0093148809242303
0,5.000750841909768
5,2.504309225940292
3,3.5087711604954572
7,1.5096734035681512
7,1.5038061177123452
7,1.5106781755035916
3,3.5099494185954265
1,4.509354082772722
8,1.0108715503887429
6,2.00642648757911
8,1.0133086684255905
7,1.5064163710112881
1,4.5050161526053
5,2.505195058188882
1,4.502806456400894
4,3.0012993175372076
4,3.0062561670294277
4,3.012688300874301
3,3.5098445206942945
1,4.50423449134979
5,2.5034809863042726
8,1.0146685635050716
7,1.505435235536553
8,1.007504327290426
8,1.005253911496693
8,1.0086097528680298
6,2.0070099328309845
9,0.5034486940071506
5,2.5106614133915195
3,3.506401905838879
0,5.009443361332396
4,3.0123263939668097
4,3.0085878261524313
8,1.0033636654228661
2,4.006619547150854
6,2.009192556761495
1,4.509788423903913
9,0.516809451553936
1,4.501083438972945
2,4.000638353764144
7,1.5039690606989935
2,4.010309416805293
2,4.00717301742668
8,1.015117467557829
0,5.002547839555933
5,2.506696017798368
7,1.507889132329712
4,3.006565507533201
8,1.0091612712074054
5,2.5098893901904287
6,2.0056728189297117
3,3.507971191442219
4,3.0116768145406296
2,4.0078889479828685
0,5.000546173065092
0,5.00019601011656
1,4.50722620471456
8,1.0090961167632535
8,1.0065990504338078
3,3.5090661073121723
0,5.009769120800256
1,4.503847674372707
8,1.0073307458613756
2,4.002803908449828
6,2.0088086527980606
8,1.0084563294120417
2,4.00674720919226
0,5.007260543146702
2,4.007831444620128
6,2.0108230700633376
4,3.007649524301514
4,3.011762723810365
8,1.0155408525293543
8,1.0027257937602259
5,2.5097577762741503
0,5.007988368280751
6,2.006170289574788
3,3.5049948354926905
4,3.0075132782906993
0,5.0091027297669015
5,2.5029138363291157
1,4.503636762183697
3,3.508776140171535
3,3.506986076971076
8,1.0090994438513499
1,4.504011647014209
9,0.50624266066898
3,3.5030355748836928
7,1.5142021845771867
4,3.0097757079047347
3,3.502628354173986
6,2.0126384785575495
3,3.505725942455843
5,2.5040601028648912
0,5.005266340112011
2,4.0071423778297905
2,4.00614831453232
3,3.5039635710193964
1,4.508132292713018
6,2.0059021135145927
2,4.006992969539127
2,4.004489156922398
2,4.001087625966585
4,3.0111008406133157
3,3.505043650735
9,0.5115757842885121
4,3.0040350777434046
4,3.0079074129649452
5,2.509684860238748
4,3.004695918621511
8,1.0065175069612529
6,2.002603145077441
2,4.011413448161996
7,1.5077110146086246
2,4.007074337904814
4,3.007658919984185
1,4.5024765070843
6,2.006507914222679
3,3.5095904691792295
4,3.003091850398839
8,1.0028253676496652
1,4.502021769777461
4,3.0056494517188
8,1.0139046297485523
4,3.0113617595357316
3,3.5074759884842943
0,5.008030625607571
1,4.501666874852089
9,0.5080580911521718
7,1.5139566078934845
5,2.5101082700061115
2,4.00979625280005
5,2.510704392819624
1,4.506449623762832
2,4.000128458638174
9,0.509120495882393
2,4.0063755021193215
8,1.013048557724659
9,0.512245286474559
6,2.004026802019069
0,5.001265966352395
4,3.00641811351415
8,1.0027376163804336
3,3.5027905489993816
3,3.5082243172124508
9,0.5095089787194328
0,5.009756435355519
1,4.502207906373152
4,3.0099345527994785
4,3.0109832997341393
3,3.5051811879803205
8,1.0153404447267487
9,0.5063153869723495
8,1.0068814317259265
1,4.508000741383714
6,2.004798710260306
4,3.0040663463930932
3,3.5030231925010766
6,2.005588230006295
2,4.0042506550246175
9,0.5146002778336516
6,2.008261805550126
4,3.003500295309381
3,3.501459179045094
9,0.5094520840304048
3,3.5045383818130604
1,4.507915303787988
4,3.0098535639651707
4,3.0061886712237933
4,3.006348567329291
8,1.009457359905625
1,4.509071066561814
9,0.5057541458686776
4,3.0075875282940046
4,3.004357507752878
4,3.009287259331614
4,3.002902508104053
7,1.515693640101572
9,0.5110110509235569
5,2.5066381744220183
1,4.503303585438316
2,4.008334843452105
6,2.0079359365364686
0,5.005764024156595
1,4.506716000011098
4,3.004711921388022
0,5.0061261669488175
6,2.0109079430328647
5,2.5033623880640006
1,4.508451636743603
8,1.0108082605843887
9,0.5138081377999452
4,3.0042769712399977
3,3.509779939699054
5,2.512612935949895
8,1.0044231084226747
9,0.5107762251855553
2,4.007219078703197
4,3.0084812965628216
6,2.010482365910651
4,3.0054056192622767
5,2.5129030616634744
2,4.010490061651145
6,2.0047353248441797
2,4.008814728910525
3,3.502039061262219
0,5.0083095119850745
8,1.0083211147624827
9,0.504203190742225
4,3.0056818962772476
7,1.5119862319598931
7,1.5058245791682812
7,1.5050219540506637
1,4.505156776431079
9,0.5055770537189285
8,1.0017886591378218
9,0.5120344472565979
8,1.0045145332190437
9,0.514944197211064
2,4.004095354067616
1,4.5014323912091045
3,3.507513599077436
1,4.50085813216143
2,4.004821679683065
3,3.507394901255512
6,2.0113330681674837
2,4.006319760608386
2,4.00773133641039
3,3.502861924801371
3,3.511892038602812
6,2.005072156762899
4,3.0094290576500624
2,4.004427862637101
6,2.0085448547652263
9,0.5041790490307133
8,1.0080215827680925
4,3.0023844702565974
6,2.0096184510040085
8,1.0110781911878706
3,3.507608982665155
5,2.5128586286107004
7,1.5134880645291005
9,0.5132159819203296
7,1.5111299931958657
5,2.503544840411256
4,3.004243990100167
5,2.505651081502673
5,2.507179585292689
9,0.5099768020041527
1,4.5066666419065475
9,0.5112290952934884
8,1.0064750561929299
6,2.003481824049234
4,3.008227954343236
6,2.00671256611227
9,0.5060236102332416
4,3.0027292097641616
8,1.0082531517708695
8,1.0080929906354534
8,1.0157393656566123
4,3.0039195539361288
2,4.004190087627625
1,4.5094178008440595
8,1.0065113475646714
4,3.005684338536892
0,5.000654741112933
5,2.507717073902607
0,5.006358470804861
2,4.0096127322065955
9,0.5098200332677202
2,4.0055615919541125
1,4.508437324026439
1,4.501290647205377
2,4.0089002506696865
3,3.510294485303041
6,2.0064753216859814
0,5.000392233957821
8,1.0063897466567846
6,2.013601146476267
3,3.502079104007015
0,5.00330384568086
7,1.5131731541520839
0,5.000546563266801
4,3.0050495493334464
4,3.009121206290063
9,0.5085434076424833
1,4.503856303456351
4,3.008587298857119
8,1.0069307734217614
1,4.504846440572041
4,3.004351387324912
7,1.5082734137293687
9,0.5070142914432425
5,2.512654984722781
6,2.002824171457312
2,4.006976606418104
4,3.0127980468107136
8,1.0149773333969523
6,2.004562565503508
3,3.5061630153444607
4,3.0080435139842128
8,1.00450939177586
6,2.004471995124613
5,2.502618919647268
8,1.0034443654262124
0,5.007487455045643
8,1.0107541786329675
3,3.509085347388862
2,4.003131669212493
6,2.0091628367216026
6,2.0105493479936656
7,1.504670163613549
1,4.507255702161707
9,0.5126108314683931
3,3.508709328620346
0,5.006904828272716
7,1.5070752222523613
8,1.0099297280731159
7,1.5128811723763593
3,3.5067419090922147
8,1.0155670051192724
6,2.012288677155007
5,2.5071867555690965
7,1.5123743365100033
8,1.0020032278161681
5,2.502312109932086
9,0.5007313213201368
0,5.000781100951614
3,3.5114991738581325
9,0.503511732426256
1,4.503121699343116
8,1.0080696311985473
2,4.011401654779202
0,5.003377633894794
1,4.50851360578568
7,1.5126906429638711
9,0.5096127564474874
5,2.5049152062980258
0,5.000184430494463
9,0.5104439639339129
4,3.0093741799802234
2,4.008957776852878
4,3.0102747142726405
3,3.506891118822767
6,2.0133660980426877
7,1.510014672608124
0,5.00435979623607
6,2.0084806434154303
0,5.002849981314454
5,2.5062457032078815
1,4.508863642735398
7,1.5074091089338826
1,4.504218341357985
3,3.5046092146700016
7,1.5140321825235166
5,2.5017464375564185
0,5.0090452448769724
6,2.0060910224019737
6,2.012061188094014
5,2.510493557237767
0,5.009232543637622
3,3.5054716888033424
3,3.5078415397200895
4,3.0062323452117488
4,3.012929509017915
8,1.0092325787803789
1,4.501475667806842
9,0.5098391537476904
6,2.0121192397963625
2,4.002955844026097
0,5.001708749723619
5,2.5041283162427965
5,2.50991920968819
7,1.5102254082319475
1,4.503116421601725
8,1.0061688512702283
4,3.002998435571878
7,1.5112188043938408
5,2.5059154527877765
7,1.5116337037635525
3,3.5084164914107356
6,2.0097373750543306
0,5.007868772514349
8,1.0094087326616539
6,2.0062530236344633
8,1.0132493169884609
7,1.5125082819337605
3,3.5099028703471316
8,1.0109986088948735
7,1.5076481777044055
8,1.0158631165778655
0,5.001842957711123
5,2.5136691185055247
4,3.010608811337489
7,1.501390908039486
9,0.5075085027873483
2,4.007451165094253
9,0.5134011764876472
4,3.0037783605126402
6,2.006070721981579
2,4.007812228241811
6,2.0070409155198594
6,2.0100698690585914
3,3.509326709294293
3,3.50899041939584
7,1.5041291174590474
8,1.011848441856088
9,0.5139275092975862
6,2.0009292633117903
8,1.008847583768757
9,0.5068129933233532
1,4.506791825590319
1,4.503810170570163
3,3.5049716612191326
6,2.008528684983761
9,0.5077166107351768
6,2.0108283420153
6,2.008743444307806
9,0.5105136721205629
9,0.5077417124277486
9,0.5103503383448645
7,1.51556993438511
0,5.002445610759863
0,5.0089041684632
7,1.506255672535888
3,3.511502209492529
7,1.5032533076922088
1,4.507762642357792
5,2.503223382129421
3,3.509948941374457
9,0.5028510416270919
1,4.503779826418557
7,1.5056921162233883
5,2.507606313151454
6,2.009746014409451
3,3.5113464843013267
9,0.5120639837497567
7,1.5076219572178589
7,1.507182109291411
0,5.0062330397616295
8,1.00624556728795
2,4.002700172071655
6,2.0066983457677194
2,4.007840646099023
6,2.0075094215163847
8,1.0111719443107372
8,1.0072603759549292
5,2.504042164444174
8,1.0125108233033668
8,1.0128058968232307
2,4.007699472801107
8,1.0064390642787207
2,4.008751012639732
0,5.001559212630037
9,0.5037796485832396
7,1.508388613995701
0,5.004183760196221
8,1.0060504849560516
6,2.008397069622886
6,2.004066737685375
1,4.504460237182282
2,4.01038990292228
2,4.007342358337676
9,0.5046955700461462
7,1.5111062210502932
8,1.012049176415642
